17, 63, 3
36, 63, 3
17, 61, 4
18, 61, 4
35, 61, 4
36, 61, 4
15, 62, 4
16, 62, 4
17, 62, 4
18, 62, 4
35, 62, 4
36, 62, 4
37, 62, 4
38, 62, 4
14, 63, 4
15, 63, 4
16, 63, 4
28, 110, 53
18, 63, 4
35, 63, 4
27, 110, 53
37, 63, 4
38, 63, 4
39, 63, 4
17, 60, 5
18, 60, 5
35, 60, 5
36, 60, 5
15, 61, 5
16, 61, 5
26, 110, 53
18, 61, 5
35, 61, 5
25, 110, 53
37, 61, 5
38, 61, 5
39, 61, 5
12, 62, 5
13, 62, 5
14, 62, 5
28, 109, 53
27, 109, 53
18, 62, 5
35, 62, 5
26, 109, 53
25, 109, 53
39, 62, 5
40, 62, 5
41, 62, 5
11, 63, 5
12, 63, 5
13, 63, 5
28, 108, 53
18, 63, 5
35, 63, 5
27, 108, 53
40, 63, 5
41, 63, 5
42, 63, 5
18, 58, 6
19, 58, 6
34, 58, 6
35, 58, 6
15, 59, 6
16, 59, 6
17, 59, 6
18, 59, 6
19, 59, 6
34, 59, 6
35, 59, 6
36, 59, 6
37, 59, 6
38, 59, 6
14, 60, 6
15, 60, 6
16, 60, 6
26, 108, 53
18, 60, 6
34, 60, 6
25, 108, 53
27, 71, 53
37, 60, 6
38, 60, 6
39, 60, 6
40, 60, 6
11, 61, 6
12, 61, 6
13, 61, 6
14, 61, 6
26, 71, 53
28, 70, 53
27, 70, 53
19, 61, 6
35, 61, 6
26, 70, 53
27, 69, 53
40, 61, 6
41, 61, 6
42, 61, 6
10, 62, 6
11, 62, 6
26, 69, 53
27, 68, 53
18, 62, 6
35, 62, 6
26, 68, 53
27, 111, 52
42, 62, 6
10, 63, 6
26, 111, 52
18, 63, 6
35, 63, 6
32, 110, 52
43, 63, 6
19, 56, 7
34, 56, 7
18, 57, 7
19, 57, 7
34, 57, 7
35, 57, 7
36, 57, 7
15, 58, 7
16, 58, 7
17, 58, 7
31, 110, 52
19, 58, 7
34, 58, 7
30, 110, 52
36, 58, 7
37, 58, 7
38, 58, 7
39, 58, 7
12, 59, 7
13, 59, 7
14, 59, 7
29, 110, 52
28, 110, 52
25, 110, 52
19, 59, 7
34, 59, 7
24, 110, 52
23, 110, 52
22, 110, 52
39, 59, 7
40, 59, 7
41, 59, 7
11, 60, 7
12, 60, 7
13, 60, 7
31, 109, 52
30, 109, 52
19, 60, 7
34, 60, 7
29, 109, 52
24, 109, 52
41, 60, 7
42, 60, 7
10, 61, 7
23, 109, 52
22, 109, 52
19, 61, 7
34, 61, 7
21, 109, 52
42, 61, 7
9, 62, 7
32, 108, 52
31, 108, 52
19, 62, 7
34, 62, 7
30, 108, 52
29, 108, 52
43, 62, 7
9, 63, 7
24, 108, 52
23, 108, 52
19, 63, 7
34, 63, 7
22, 108, 52
28, 107, 52
