25, 63, 0
26, 63, 0
24, 61, 1
25, 61, 1
24, 62, 1
25, 62, 1
26, 62, 1
24, 63, 1
33, 70, 64
32, 70, 64
27, 63, 1
28, 19, 2
29, 19, 2
30, 19, 2
31, 19, 2
32, 19, 2
33, 19, 2
34, 19, 2
35, 19, 2
27, 20, 2
28, 20, 2
29, 20, 2
30, 20, 2
31, 20, 2
32, 20, 2
33, 20, 2
34, 20, 2
35, 20, 2
36, 20, 2
27, 21, 2
28, 21, 2
29, 21, 2
30, 21, 2
31, 21, 2
32, 21, 2
33, 21, 2
34, 21, 2
35, 21, 2
36, 21, 2
37, 21, 2
26, 22, 2
27, 22, 2
28, 22, 2
29, 22, 2
30, 22, 2
31, 22, 2
32, 22, 2
33, 22, 2
34, 22, 2
35, 22, 2
36, 22, 2
37, 22, 2
25, 23, 2
26, 23, 2
27, 23, 2
28, 23, 2
29, 23, 2
30, 23, 2
31, 23, 2
32, 23, 2
33, 23, 2
34, 23, 2
35, 23, 2
36, 23, 2
37, 23, 2
38, 23, 2
23, 60, 2
24, 60, 2
25, 60, 2
23, 61, 2
32, 69, 64
31, 69, 64
26, 61, 2
24, 62, 2
30, 69, 64
26, 62, 2
24, 63, 2
32, 68, 64
26, 63, 2
31, 15, 3
32, 15, 3
34, 15, 3
35, 15, 3
28, 16, 3
29, 16, 3
30, 16, 3
31, 16, 3
32, 16, 3
33, 16, 3
34, 16, 3
35, 16, 3
36, 16, 3
26, 17, 3
27, 17, 3
28, 17, 3
29, 17, 3
30, 17, 3
31, 17, 3
32, 17, 3
33, 17, 3
34, 17, 3
35, 17, 3
36, 17, 3
37, 17, 3
25, 18, 3
26, 18, 3
27, 18, 3
28, 18, 3
29, 18, 3
30, 18, 3
31, 18, 3
32, 18, 3
33, 18, 3
34, 18, 3
35, 18, 3
36, 18, 3
37, 18, 3
38, 18, 3
39, 18, 3
23, 19, 3
24, 19, 3
25, 19, 3
26, 19, 3
27, 19, 3
31, 68, 64
30, 68, 64
29, 68, 64
28, 68, 64
31, 67, 64
30, 67, 64
29, 67, 64
28, 67, 64
36, 19, 3
37, 19, 3
38, 19, 3
39, 19, 3
40, 19, 3
23, 20, 3
24, 20, 3
25, 20, 3
26, 20, 3
27, 67, 64
30, 66, 64
37, 20, 3
38, 20, 3
39, 20, 3
40, 20, 3
41, 20, 3
22, 21, 3
23, 21, 3
24, 21, 3
25, 21, 3
26, 21, 3
29, 66, 64
28, 66, 64
38, 21, 3
39, 21, 3
40, 21, 3
41, 21, 3
22, 22, 3
23, 22, 3
24, 22, 3
25, 22, 3
27, 66, 64
38, 22, 3
39, 22, 3
40, 22, 3
41, 22, 3
42, 22, 3
21, 23, 3
22, 23, 3
23, 23, 3
24, 23, 3
25, 23, 3
26, 23, 3
27, 23, 3
28, 23, 3
29, 23, 3
30, 23, 3
31, 23, 3
32, 23, 3
33, 23, 3
34, 23, 3
35, 23, 3
36, 23, 3
37, 23, 3
38, 23, 3
39, 23, 3
40, 23, 3
41, 23, 3
42, 23, 3
30, 56, 3
29, 57, 3
30, 57, 3
23, 58, 3
28, 58, 3
29, 58, 3
30, 58, 3
23, 59, 3
24, 59, 3
25, 59, 3
28, 59, 3
29, 59, 3
23, 60, 3
26, 66, 64
25, 60, 3
27, 60, 3
28, 60, 3
29, 60, 3
23, 61, 3
25, 61, 3
27, 61, 3
28, 61, 3
29, 61, 3
23, 62, 3
29, 65, 64
25, 62, 3
27, 62, 3
28, 62, 3
29, 62, 3
23, 63, 3
28, 65, 64
27, 65, 64
26, 63, 3
28, 63, 3
29, 63, 3
30, 63, 3
25, 14, 4
26, 14, 4
27, 14, 4
28, 14, 4
29, 14, 4
30, 14, 4
31, 14, 4
