35, 14, 8
36, 14, 8
37, 14, 8
38, 14, 8
39, 14, 8
37, 15, 8
38, 15, 8
39, 15, 8
38, 16, 8
39, 16, 8
19, 10, 9
20, 10, 9
21, 10, 9
22, 10, 9
23, 10, 9
24, 10, 9
25, 10, 9
26, 10, 9
27, 10, 9
28, 10, 9
29, 10, 9
32, 10, 9
33, 10, 9
34, 10, 9
35, 10, 9
36, 10, 9
37, 10, 9
38, 10, 9
39, 10, 9
8, 11, 9
9, 11, 9
10, 11, 9
11, 11, 9
12, 11, 9
13, 11, 9
15, 11, 9
16, 11, 9
17, 11, 9
18, 11, 9
19, 11, 9
20, 11, 9
21, 11, 9
22, 11, 9
23, 11, 9
24, 11, 9
25, 11, 9
26, 11, 9
27, 11, 9
28, 11, 9
29, 11, 9
32, 11, 9
33, 11, 9
34, 11, 9
35, 11, 9
36, 11, 9
37, 11, 9
38, 11, 9
39, 11, 9
6, 12, 9
7, 12, 9
8, 12, 9
9, 12, 9
10, 12, 9
11, 12, 9
12, 12, 9
13, 12, 9
15, 12, 9
16, 12, 9
17, 12, 9
18, 12, 9
19, 12, 9
20, 12, 9
21, 12, 9
22, 12, 9
23, 12, 9
24, 12, 9
25, 12, 9
26, 12, 9
27, 12, 9
28, 12, 9
29, 12, 9
32, 12, 9
33, 12, 9
34, 12, 9
35, 12, 9
36, 12, 9
37, 12, 9
38, 12, 9
39, 12, 9
6, 13, 9
7, 13, 9
8, 13, 9
9, 13, 9
10, 13, 9
11, 13, 9
12, 13, 9
13, 13, 9
15, 13, 9
16, 13, 9
17, 13, 9
18, 13, 9
19, 13, 9
20, 13, 9
21, 13, 9
22, 13, 9
23, 13, 9
24, 13, 9
25, 13, 9
26, 13, 9
27, 13, 9
28, 13, 9
29, 13, 9
30, 13, 9
31, 13, 9
32, 13, 9
33, 13, 9
34, 13, 9
35, 13, 9
36, 13, 9
37, 13, 9
38, 13, 9
39, 13, 9
6, 14, 9
7, 14, 9
8, 14, 9
9, 14, 9
10, 14, 9
11, 14, 9
12, 14, 9
13, 14, 9
15, 14, 9
16, 14, 9
17, 14, 9
18, 14, 9
19, 14, 9
20, 14, 9
21, 14, 9
22, 14, 9
23, 14, 9
24, 14, 9
25, 14, 9
26, 14, 9
27, 14, 9
28, 14, 9
29, 14, 9
30, 14, 9
31, 14, 9
32, 14, 9
33, 14, 9
34, 14, 9
24, 96, 47
23, 96, 47
39, 14, 9
6, 15, 9
7, 15, 9
8, 15, 9
9, 15, 9
10, 15, 9
11, 15, 9
12, 15, 9
13, 15, 9
15, 15, 9
16, 15, 9
17, 15, 9
18, 15, 9
19, 15, 9
20, 15, 9
21, 15, 9
22, 15, 9
23, 15, 9
24, 15, 9
25, 15, 9
26, 15, 9
27, 15, 9
28, 15, 9
29, 15, 9
30, 15, 9
31, 15, 9
32, 15, 9
33, 15, 9
34, 15, 9
35, 15, 9
36, 15, 9
24, 95, 47
39, 15, 9
6, 16, 9
7, 16, 9
8, 16, 9
9, 16, 9
10, 16, 9
11, 16, 9
12, 16, 9
13, 16, 9
15, 16, 9
16, 16, 9
17, 16, 9
18, 16, 9
19, 16, 9
20, 16, 9
21, 16, 9
22, 16, 9
23, 16, 9
24, 16, 9
25, 16, 9
26, 16, 9
27, 16, 9
28, 16, 9
29, 16, 9
30, 16, 9
31, 16, 9
32, 16, 9
33, 16, 9
34, 16, 9
35, 16, 9
36, 16, 9
37, 16, 9
23, 95, 47
39, 16, 9
6, 17, 9
7, 17, 9
8, 17, 9
9, 17, 9
10, 17, 9
11, 17, 9
12, 17, 9
13, 17, 9
15, 17, 9
16, 17, 9
17, 17, 9
18, 17, 9
19, 17, 9
20, 17, 9
21, 17, 9
22, 17, 9
23, 17, 9
24, 17, 9
25, 17, 9
26, 17, 9
27, 17, 9
28, 17, 9
29, 17, 9
30, 17, 9
31, 17, 9
32, 17, 9
33, 17, 9
34, 17, 9
35, 17, 9
36, 17, 9
37, 17, 9
38, 17, 9
39, 17, 9
6, 18, 9
7, 18, 9
8, 18, 9
9, 18, 9
10, 18, 9
11, 18, 9
12, 18, 9
13, 18, 9
15, 18, 9
16, 18, 9
17, 18, 9
18, 18, 9
19, 18, 9
20, 18, 9
21, 18, 9
22, 18, 9
23, 18, 9
24, 18, 9
25, 18, 9
26, 18, 9
27, 18, 9
28, 18, 9
29, 18, 9
32, 18, 9
33, 18, 9
34, 18, 9
35, 18, 9
36, 18, 9
37, 18, 9
38, 18, 9
39, 18, 9
11, 19, 9
12, 19, 9
13, 19, 9
15, 19, 9
16, 19, 9
17, 19, 9
18, 19, 9
19, 19, 9
20, 19, 9
21, 19, 9
22, 19, 9
23, 19, 9
24, 19, 9
25, 19, 9
26, 19, 9
27, 19, 9
28, 19, 9
29, 19, 9
32, 19, 9
33, 19, 9
34, 19, 9
35, 19, 9
36, 19, 9
37, 19, 9
38, 19, 9
39, 19, 9
22, 20, 9
23, 20, 9
24, 20, 9
25, 20, 9
26, 20, 9
27, 20, 9
28, 20, 9
29, 20, 9
32, 20, 9
33, 20, 9
34, 20, 9
35, 20, 9
36, 20, 9
37, 20, 9
38, 20, 9
39, 20, 9
21, 33, 9
22, 33, 9
23, 33, 9
24, 33, 9
25, 33, 9
21, 34, 9
22, 34, 9
23, 34, 9
24, 34, 9
25, 34, 9
21, 35, 9
22, 35, 9
23, 35, 9
24, 35, 9
25, 35, 9
21, 36, 9
22, 36, 9
23, 36, 9
24, 36, 9
25, 36, 9
20, 37, 9
21, 37, 9
22, 37, 9
23, 37, 9
24, 37, 9
25, 37, 9
20, 38, 9
21, 38, 9
22, 38, 9
23, 38, 9
24, 38, 9
25, 38, 9
34, 7, 10
35, 7, 10
36, 7, 10
37, 7, 10
38, 7, 10
39, 7, 10
8, 8, 10
9, 8, 10
12, 8, 10
13, 8, 10
15, 8, 10
16, 8, 10
17, 8, 10
18, 8, 10
19, 8, 10
20, 8, 10
21, 8, 10
22, 8, 10
23, 8, 10
24, 8, 10
25, 8, 10
26, 8, 10
27, 8, 10
28, 8, 10
29, 8, 10
32, 8, 10
33, 8, 10
34, 8, 10
35, 8, 10
36, 8, 10
37, 8, 10
38, 8, 10
39, 8, 10
6, 9, 10
7, 9, 10
8, 9, 10
9, 9, 10
10, 9, 10
11, 9, 10
12, 9, 10
13, 9, 10
15, 9, 10
16, 9, 10
17, 9, 10
18, 9, 10
19, 9, 10
20, 9, 10
21, 9, 10
22, 9, 10
23, 9, 10
24, 9, 10
25, 9, 10
26, 9, 10
27, 9, 10
28, 9, 10
29, 9, 10
30, 9, 10
31, 9, 10
32, 9, 10
33, 9, 10
34, 9, 10
35, 9, 10
36, 9, 10
37, 9, 10
38, 9, 10
39, 9, 10
6, 10, 10
7, 10, 10
8, 10, 10
9, 10, 10
10, 10, 10
11, 10, 10
12, 10, 10
13, 10, 10
14, 10, 10
15, 10, 10
16, 10, 10
17, 10, 10
18, 10, 10
22, 95, 47
25, 94, 47
24, 94, 47
23, 94, 47
22, 94, 47
21, 94, 47
26, 93, 47
25, 93, 47
24, 93, 47
23, 93, 47
22, 93, 47
30, 10, 10
31, 10, 10
21, 93, 47
20, 93, 47
19, 93, 47
39, 10, 10
6, 11, 10
7, 11, 10
27, 92, 47
26, 92, 47
25, 92, 47
24, 92, 47
23, 92, 47
22, 92, 47
14, 11, 10
21, 92, 47
20, 92, 47
30, 11, 10
31, 11, 10
19, 92, 47
39, 11, 10
6, 12, 10
27, 91, 47
14, 12, 10
26, 91, 47
25, 91, 47
30, 12, 10
31, 12, 10
24, 91, 47
39, 12, 10
6, 13, 10
23, 91, 47
14, 13, 10
22, 91, 47
21, 91, 47
20, 91, 47
39, 13, 10
6, 14, 10
19, 91, 47
14, 14, 10
18, 91, 47
39, 14, 10
6, 15, 10
27, 90, 47
14, 15, 10
26, 90, 47
39, 15, 10
6, 16, 10
25, 90, 47
14, 16, 10
24, 90, 47
39, 16, 10
6, 17, 10
23, 90, 47
14, 17, 10
22, 90, 47
21, 90, 47
20, 90, 47
19, 90, 47
39, 17, 10
6, 18, 10
18, 90, 47
26, 89, 47
25, 89, 47
14, 18, 10
24, 89, 47
23, 89, 47
30, 18, 10
31, 18, 10
22, 89, 47
39, 18, 10
6, 19, 10
7, 19, 10
8, 19, 10
9, 19, 10
10, 19, 10
21, 89, 47
20, 89, 47
19, 89, 47
14, 19, 10
25, 88, 47
24, 88, 47
23, 88, 47
22, 88, 47
21, 88, 47
30, 19, 10
31, 19, 10
20, 88, 47
39, 19, 10
6, 20, 10
7, 20, 10
8, 20, 10
9, 20, 10
10, 20, 10
11, 20, 10
12, 20, 10
13, 20, 10
14, 20, 10
15, 20, 10
16, 20, 10
17, 20, 10
18, 20, 10
19, 20, 10
20, 20, 10
21, 20, 10
25, 87, 47
24, 87, 47
23, 87, 47
22, 87, 47
21, 87, 47
24, 86, 47
23, 86, 47
22, 86, 47
30, 20, 10
31, 20, 10
24, 99, 46
23, 99, 46
27, 98, 46
26, 98, 46
39, 20, 10
6, 21, 10
7, 21, 10
8, 21, 10
9, 21, 10
10, 21, 10
11, 21, 10
12, 21, 10
13, 21, 10
15, 21, 10
16, 21, 10
17, 21, 10
18, 21, 10
19, 21, 10
20, 21, 10
21, 21, 10
22, 21, 10
23, 21, 10
24, 21, 10
25, 21, 10
26, 21, 10
27, 21, 10
28, 21, 10
29, 21, 10
31, 21, 10
32, 21, 10
33, 21, 10
34, 21, 10
35, 21, 10
36, 21, 10
37, 21, 10
38, 21, 10
39, 21, 10
18, 22, 10
19, 22, 10
20, 22, 10
21, 22, 10
22, 22, 10
23, 22, 10
24, 22, 10
25, 22, 10
26, 22, 10
27, 22, 10
28, 22, 10
29, 22, 10
32, 22, 10
33, 22, 10
34, 22, 10
35, 22, 10
36, 22, 10
37, 22, 10
38, 22, 10
39, 22, 10
17, 33, 10
18, 33, 10
19, 33, 10
20, 33, 10
21, 33, 10
22, 33, 10
23, 33, 10
24, 33, 10
25, 33, 10
26, 33, 10
27, 33, 10
28, 33, 10
17, 34, 10
18, 34, 10
19, 34, 10
20, 34, 10
25, 98, 46
26, 34, 10
27, 34, 10
28, 34, 10
17, 35, 10
18, 35, 10
19, 35, 10
20, 35, 10
24, 98, 46
26, 35, 10
27, 35, 10
28, 35, 10
17, 36, 10
18, 36, 10
19, 36, 10
20, 36, 10
23, 98, 46
26, 36, 10
27, 36, 10
28, 36, 10
17, 37, 10
18, 37, 10
19, 37, 10
22, 98, 46
21, 98, 46
26, 37, 10
27, 37, 10
28, 37, 10
17, 38, 10
18, 38, 10
19, 38, 10
20, 38, 10
21, 38, 10
22, 38, 10
23, 38, 10
24, 38, 10
25, 38, 10
26, 38, 10
27, 38, 10
28, 38, 10
21, 43, 10
22, 43, 10
23, 43, 10
24, 43, 10
21, 44, 10
22, 44, 10
23, 44, 10
24, 44, 10
21, 45, 10
22, 45, 10
23, 45, 10
24, 45, 10
21, 49, 10
22, 49, 10
23, 49, 10
24, 49, 10
21, 50, 10
22, 50, 10
23, 50, 10
24, 50, 10
21, 51, 10
22, 51, 10
23, 51, 10
24, 51, 10
22, 52, 10
23, 52, 10
24, 52, 10
21, 53, 10
22, 53, 10
23, 53, 10
24, 53, 10
21, 54, 10
22, 54, 10
23, 54, 10
24, 54, 10
21, 55, 10
22, 55, 10
23, 55, 10
24, 55, 10
21, 56, 10
22, 56, 10
23, 56, 10
24, 56, 10
25, 56, 10
21, 57, 10
22, 57, 10
23, 57, 10
24, 57, 10
25, 57, 10
21, 58, 10
22, 58, 10
23, 58, 10
24, 58, 10
25, 58, 10
21, 59, 10
22, 59, 10
23, 59, 10
24, 59, 10
25, 59, 10
21, 60, 10
22, 60, 10
23, 60, 10
24, 60, 10
25, 60, 10
20, 61, 10
21, 61, 10
22, 61, 10
23, 61, 10
24, 61, 10
25, 61, 10
20, 62, 10
21, 62, 10
22, 62, 10
23, 62, 10
24, 62, 10
25, 62, 10
20, 63, 10
21, 63, 10
22, 63, 10
23, 63, 10
24, 63, 10
25, 63, 10
16, 6, 11
17, 6, 11
18, 6, 11
19, 6, 11
20, 6, 11
22, 6, 11
23, 6, 11
24, 6, 11
25, 6, 11
26, 6, 11
27, 6, 11
28, 6, 11
29, 6, 11
32, 6, 11
33, 6, 11
34, 6, 11
35, 6, 11
36, 6, 11
37, 6, 11
38, 6, 11
39, 6, 11
6, 7, 11
7, 7, 11
8, 7, 11
9, 7, 11
10, 7, 11
11, 7, 11
12, 7, 11
13, 7, 11
15, 7, 11
16, 7, 11
17, 7, 11
18, 7, 11
19, 7, 11
20, 7, 11
21, 7, 11
22, 7, 11
23, 7, 11
24, 7, 11
25, 7, 11
26, 7, 11
27, 7, 11
28, 7, 11
29, 7, 11
30, 7, 11
31, 7, 11
32, 7, 11
33, 7, 11
20, 98, 46
19, 98, 46
28, 97, 46
27, 97, 46
26, 97, 46
39, 7, 11
6, 8, 11
7, 8, 11
25, 97, 46
24, 97, 46
10, 8, 11
11, 8, 11
23, 97, 46
22, 97, 46
14, 8, 11
21, 97, 46
20, 97, 46
19, 97, 46
18, 97, 46
29, 96, 46
28, 96, 46
27, 96, 46
26, 96, 46
25, 96, 46
24, 96, 46
23, 96, 46
22, 96, 46
21, 96, 46
30, 8, 11
31, 8, 11
20, 96, 46
39, 8, 11
6, 9, 11
19, 96, 46
14, 9, 11
18, 96, 46
17, 96, 46
30, 95, 46
29, 95, 46
28, 95, 46
39, 9, 11
6, 10, 11
27, 95, 46
26, 95, 46
25, 95, 46
39, 10, 11
6, 11, 11
22, 95, 46
39, 11, 11
6, 12, 11
21, 95, 46
39, 12, 11
6, 13, 11
20, 95, 46
39, 13, 11
6, 14, 11
19, 95, 46
39, 14, 11
6, 15, 11
18, 95, 46
39, 15, 11
6, 16, 11
17, 95, 46
39, 16, 11
6, 17, 11
16, 95, 46
39, 17, 11
6, 18, 11
30, 94, 46
39, 18, 11
6, 19, 11
29, 94, 46
39, 19, 11
6, 20, 11
28, 94, 46
27, 94, 46
26, 94, 46
39, 20, 11
6, 21, 11
25, 94, 46
21, 94, 46
20, 94, 46
19, 94, 46
18, 94, 46
14, 21, 11
17, 94, 46
16, 94, 46
30, 21, 11
31, 93, 46
30, 93, 46
39, 21, 11
6, 22, 11
7, 22, 11
8, 22, 11
9, 22, 11
10, 22, 11
11, 22, 11
12, 22, 11
13, 22, 11
14, 22, 11
15, 22, 11
16, 22, 11
17, 22, 11
29, 93, 46
28, 93, 46
27, 93, 46
26, 93, 46
20, 93, 46
19, 93, 46
18, 93, 46
17, 93, 46
16, 93, 46
31, 92, 46
30, 92, 46
29, 92, 46
30, 22, 11
31, 22, 11
28, 92, 46
39, 22, 11
6, 23, 11
7, 23, 11
8, 23, 11
9, 23, 11
10, 23, 11
11, 23, 11
12, 23, 11
13, 23, 11
15, 23, 11
16, 23, 11
17, 23, 11
18, 23, 11
19, 23, 11
20, 23, 11
21, 23, 11
22, 23, 11
23, 23, 11
24, 23, 11
25, 23, 11
26, 23, 11
27, 23, 11
28, 23, 11
29, 23, 11
32, 23, 11
33, 23, 11
34, 23, 11
35, 23, 11
36, 23, 11
37, 23, 11
38, 23, 11
39, 23, 11
23, 24, 11
25, 24, 11
27, 24, 11
28, 24, 11
29, 24, 11
32, 24, 11
33, 24, 11
34, 24, 11
35, 24, 11
36, 24, 11
37, 24, 11
38, 24, 11
39, 24, 11
21, 32, 11
22, 32, 11
23, 32, 11
16, 33, 11
17, 33, 11
18, 33, 11
19, 33, 11
20, 33, 11
27, 92, 46
19, 92, 46
18, 92, 46
24, 33, 11
25, 33, 11
26, 33, 11
27, 33, 11
28, 33, 11
29, 33, 11
16, 34, 11
17, 92, 46
16, 92, 46
15, 92, 46
31, 91, 46
30, 91, 46
29, 34, 11
16, 35, 11
29, 91, 46
28, 91, 46
27, 91, 46
18, 91, 46
17, 91, 46
29, 35, 11
16, 36, 11
16, 91, 46
15, 91, 46
31, 90, 46
30, 90, 46
29, 90, 46
29, 36, 11
30, 36, 11
16, 37, 11
28, 90, 46
18, 90, 46
17, 90, 46
16, 90, 46
15, 90, 46
29, 37, 11
30, 37, 11
16, 38, 11
17, 38, 11
18, 38, 11
19, 38, 11
20, 38, 11
21, 38, 11
22, 38, 11
23, 38, 11
24, 38, 11
25, 38, 11
26, 38, 11
27, 38, 11
28, 38, 11
29, 38, 11
30, 38, 11
19, 43, 11
20, 43, 11
21, 43, 11
22, 43, 11
23, 43, 11
24, 43, 11
25, 43, 11
26, 43, 11
27, 43, 11
19, 44, 11
20, 44, 11
30, 89, 46
25, 44, 11
26, 44, 11
19, 45, 11
20, 45, 11
21, 45, 11
22, 45, 11
23, 45, 11
24, 45, 11
25, 45, 11
26, 45, 11
27, 45, 11
18, 49, 11
19, 49, 11
20, 49, 11
21, 49, 11
22, 49, 11
23, 49, 11
24, 49, 11
25, 49, 11
26, 49, 11
27, 49, 11
18, 50, 11
19, 50, 11
20, 50, 11
29, 89, 46
28, 89, 46
25, 50, 11
26, 50, 11
27, 50, 11
18, 51, 11
19, 51, 11
20, 51, 11
27, 89, 46
19, 89, 46
25, 51, 11
26, 51, 11
27, 51, 11
18, 52, 11
19, 52, 11
20, 52, 11
21, 52, 11
18, 89, 46
25, 52, 11
26, 52, 11
27, 52, 11
18, 53, 11
19, 53, 11
20, 53, 11
