15, 2, 0, 191, 191, 191
16, 2, 0, 191, 191, 191
17, 2, 0, 191, 191, 191
18, 2, 0, 191, 191, 191
19, 2, 0, 191, 191, 191
20, 2, 0, 191, 191, 191
21, 2, 0, 191, 191, 191
22, 2, 0, 191, 191, 191
23, 2, 0, 191, 191, 191
24, 2, 0, 191, 191, 191
25, 2, 0, 191, 191, 191
26, 2, 0, 191, 191, 191
27, 2, 0, 191, 191, 191
28, 2, 0, 191, 191, 191
29, 2, 0, 191, 191, 191
30, 2, 0, 191, 191, 191
15, 3, 0, 191, 191, 191
16, 3, 0, 191, 191, 191
17, 3, 0, 191, 191, 191
18, 3, 0, 191, 191, 191
19, 3, 0, 191, 191, 191
20, 3, 0, 191, 191, 191
21, 3, 0, 191, 191, 191
22, 3, 0, 191, 191, 191
23, 3, 0, 191, 191, 191
24, 3, 0, 191, 191, 191
25, 3, 0, 191, 191, 191
26, 3, 0, 191, 191, 191
27, 3, 0, 191, 191, 191
28, 3, 0, 191, 191, 191
29, 3, 0, 191, 191, 191
15, 4, 0, 191, 191, 191
16, 4, 0, 191, 191, 191
17, 4, 0, 191, 191, 191
18, 4, 0, 191, 191, 191
19, 4, 0, 191, 191, 191
20, 4, 0, 191, 191, 191
21, 4, 0, 191, 191, 191
22, 4, 0, 191, 191, 191
23, 4, 0, 191, 191, 191
24, 4, 0, 191, 191, 191
25, 4, 0, 191, 191, 191
26, 4, 0, 191, 191, 191
27, 4, 0, 191, 191, 191
15, 5, 0, 191, 191, 191
16, 5, 0, 191, 191, 191
17, 5, 0, 191, 191, 191
18, 5, 0, 191, 191, 191
19, 5, 0, 191, 191, 191
20, 5, 0, 191, 191, 191
21, 5, 0, 191, 191, 191
22, 5, 0, 191, 191, 191
23, 5, 0, 191, 191, 191
24, 5, 0, 191, 191, 191
25, 5, 0, 191, 191, 191
15, 6, 0, 191, 191, 191
16, 6, 0, 191, 191, 191
17, 6, 0, 191, 191, 191
18, 6, 0, 191, 191, 191
19, 6, 0, 191, 191, 191
15, 7, 0, 191, 191, 191
16, 7, 0, 191, 191, 191
15, 2, 1, 191, 191, 191
16, 2, 1, 191, 191, 191
17, 2, 1, 191, 191, 191
18, 2, 1, 191, 191, 191
19, 2, 1, 191, 191, 191
20, 2, 1, 191, 191, 191
21, 2, 1, 191, 191, 191
22, 2, 1, 191, 191, 191
23, 2, 1, 191, 191, 191
24, 2, 1, 191, 191, 191
25, 2, 1, 191, 191, 191
26, 2, 1, 191, 191, 191
27, 2, 1, 191, 191, 191
28, 2, 1, 191, 191, 191
29, 2, 1, 191, 191, 191
30, 2, 1, 191, 191, 191
31, 2, 1, 191, 191, 191
32, 2, 1, 191, 191, 191
33, 2, 1, 191, 191, 191
34, 2, 1, 191, 191, 191
35, 2, 1, 191, 191, 191
36, 2, 1, 191, 191, 191
37, 2, 1, 191, 191, 191
38, 2, 1, 191, 191, 191
39, 2, 1, 191, 191, 191
40, 2, 1, 191, 191, 191
41, 2, 1, 191, 191, 191
42, 2, 1, 191, 191, 191
43, 2, 1, 191, 191, 191
15, 3, 1, 191, 191, 191
64, 2, 42, 191, 191, 191
64, 1, 42, 191, 191, 191
65, 6, 41, 191, 191, 191
30, 3, 1, 191, 191, 191
31, 3, 1, 191, 191, 191
32, 3, 1, 191, 191, 191
33, 3, 1, 191, 191, 191
34, 3, 1, 191, 191, 191
35, 3, 1, 191, 191, 191
36, 3, 1, 191, 191, 191
37, 3, 1, 191, 191, 191
38, 3, 1, 191, 191, 191
39, 3, 1, 191, 191, 191
40, 3, 1, 191, 191, 191
15, 4, 1, 191, 191, 191
64, 6, 41, 191, 191, 191
65, 5, 41, 191, 191, 191
28, 4, 1, 191, 191, 191
29, 4, 1, 191, 191, 191
30, 4, 1, 191, 191, 191
31, 4, 1, 191, 191, 191
32, 4, 1, 191, 191, 191
33, 4, 1, 191, 191, 191
34, 4, 1, 191, 191, 191
35, 4, 1, 191, 191, 191
36, 4, 1, 191, 191, 191
37, 4, 1, 191, 191, 191
38, 4, 1, 191, 191, 191
15, 5, 1, 191, 191, 191
64, 5, 41, 191, 191, 191
66, 4, 41, 191, 191, 191
65, 4, 41, 191, 191, 191
64, 4, 41, 191, 191, 191
66, 3, 41, 191, 191, 191
26, 5, 1, 191, 191, 191
27, 5, 1, 191, 191, 191
28, 5, 1, 191, 191, 191
29, 5, 1, 191, 191, 191
30, 5, 1, 191, 191, 191
31, 5, 1, 191, 191, 191
32, 5, 1, 191, 191, 191
33, 5, 1, 191, 191, 191
34, 5, 1, 191, 191, 191
35, 5, 1, 191, 191, 191
36, 5, 1, 191, 191, 191
15, 6, 1, 191, 191, 191
65, 3, 41, 191, 191, 191
64, 3, 41, 191, 191, 191
67, 2, 41, 191, 191, 191
20, 6, 1, 191, 191, 191
21, 6, 1, 191, 191, 191
22, 6, 1, 191, 191, 191
23, 6, 1, 191, 191, 191
24, 6, 1, 191, 191, 191
25, 6, 1, 191, 191, 191
26, 6, 1, 191, 191, 191
27, 6, 1, 191, 191, 191
28, 6, 1, 191, 191, 191
29, 6, 1, 191, 191, 191
