22, 18, 0, 191, 191, 191
23, 18, 0, 191, 191, 191
24, 18, 0, 191, 191, 191
25, 18, 0, 191, 191, 191
26, 18, 0, 191, 191, 191
17, 19, 0, 191, 191, 191
18, 19, 0, 191, 191, 191
19, 19, 0, 191, 191, 191
20, 19, 0, 191, 191, 191
21, 19, 0, 191, 191, 191
22, 19, 0, 191, 191, 191
23, 19, 0, 191, 191, 191
24, 19, 0, 191, 191, 191
25, 19, 0, 191, 191, 191
26, 19, 0, 191, 191, 191
27, 19, 0, 191, 191, 191
28, 19, 0, 191, 191, 191
17, 20, 0, 191, 191, 191
18, 20, 0, 191, 191, 191
19, 20, 0, 191, 191, 191
20, 20, 0, 191, 191, 191
21, 20, 0, 191, 191, 191
22, 20, 0, 191, 191, 191
23, 20, 0, 191, 191, 191
24, 20, 0, 191, 191, 191
25, 20, 0, 191, 191, 191
26, 20, 0, 191, 191, 191
27, 20, 0, 191, 191, 191
28, 20, 0, 191, 191, 191
29, 20, 0, 191, 191, 191
16, 21, 0, 191, 191, 191
17, 21, 0, 191, 191, 191
18, 21, 0, 191, 191, 191
19, 21, 0, 191, 191, 191
20, 21, 0, 191, 191, 191
21, 21, 0, 191, 191, 191
22, 21, 0, 191, 191, 191
23, 21, 0, 191, 191, 191
24, 21, 0, 191, 191, 191
25, 21, 0, 191, 191, 191
26, 21, 0, 191, 191, 191
27, 21, 0, 191, 191, 191
28, 21, 0, 191, 191, 191
29, 21, 0, 191, 191, 191
30, 21, 0, 191, 191, 191
31, 21, 0, 191, 191, 191
15, 22, 0, 191, 191, 191
16, 22, 0, 191, 191, 191
17, 22, 0, 191, 191, 191
18, 22, 0, 191, 191, 191
19, 22, 0, 191, 191, 191
20, 22, 0, 191, 191, 191
21, 22, 0, 191, 191, 191
22, 22, 0, 191, 191, 191
23, 22, 0, 191, 191, 191
24, 22, 0, 191, 191, 191
25, 22, 0, 191, 191, 191
26, 22, 0, 191, 191, 191
27, 22, 0, 191, 191, 191
28, 22, 0, 191, 191, 191
29, 22, 0, 191, 191, 191
30, 22, 0, 191, 191, 191
31, 22, 0, 191, 191, 191
14, 23, 0, 191, 191, 191
15, 23, 0, 191, 191, 191
16, 23, 0, 191, 191, 191
17, 23, 0, 191, 191, 191
18, 23, 0, 191, 191, 191
19, 23, 0, 191, 191, 191
20, 23, 0, 191, 191, 191
21, 23, 0, 191, 191, 191
22, 23, 0, 191, 191, 191
23, 23, 0, 191, 191, 191
24, 23, 0, 191, 191, 191
25, 23, 0, 191, 191, 191
26, 23, 0, 191, 191, 191
27, 23, 0, 191, 191, 191
28, 23, 0, 191, 191, 191
29, 23, 0, 191, 191, 191
30, 23, 0, 191, 191, 191
31, 23, 0, 191, 191, 191
32, 23, 0, 191, 191, 191
14, 24, 0, 191, 191, 191
15, 24, 0, 191, 191, 191
16, 24, 0, 191, 191, 191
17, 24, 0, 191, 191, 191
18, 24, 0, 191, 191, 191
19, 24, 0, 191, 191, 191
20, 24, 0, 191, 191, 191
21, 24, 0, 191, 191, 191
22, 24, 0, 191, 191, 191
23, 24, 0, 191, 191, 191
24, 24, 0, 191, 191, 191
25, 24, 0, 191, 191, 191
26, 24, 0, 191, 191, 191
27, 24, 0, 191, 191, 191
28, 24, 0, 191, 191, 191
29, 24, 0, 191, 191, 191
30, 24, 0, 191, 191, 191
31, 24, 0, 191, 191, 191
32, 24, 0, 191, 191, 191
13, 25, 0, 191, 191, 191
14, 25, 0, 191, 191, 191
15, 25, 0, 191, 191, 191
16, 25, 0, 191, 191, 191
