14, 10, 0, 191, 191, 191
11, 11, 0, 191, 191, 191
12, 11, 0, 191, 191, 191
13, 11, 0, 191, 191, 191
14, 11, 0, 191, 191, 191
15, 11, 0, 191, 191, 191
16, 11, 0, 191, 191, 191
10, 12, 0, 191, 191, 191
11, 12, 0, 191, 191, 191
12, 12, 0, 191, 191, 191
13, 12, 0, 191, 191, 191
14, 12, 0, 191, 191, 191
15, 12, 0, 191, 191, 191
16, 12, 0, 191, 191, 191
17, 12, 0, 191, 191, 191
9, 15, 0, 191, 191, 191
10, 15, 0, 191, 191, 191
11, 15, 0, 191, 191, 191
12, 15, 0, 191, 191, 191
13, 15, 0, 191, 191, 191
9, 16, 0, 191, 191, 191
10, 16, 0, 191, 191, 191
11, 16, 0, 191, 191, 191
12, 16, 0, 191, 191, 191
13, 16, 0, 191, 191, 191
14, 16, 0, 191, 191, 191
15, 16, 0, 191, 191, 191
16, 16, 0, 191, 191, 191
17, 16, 0, 191, 191, 191
18, 16, 0, 191, 191, 191
10, 17, 0, 191, 191, 191
11, 17, 0, 191, 191, 191
12, 17, 0, 191, 191, 191
13, 17, 0, 191, 191, 191
14, 17, 0, 191, 191, 191
15, 17, 0, 191, 191, 191
16, 17, 0, 191, 191, 191
17, 17, 0, 191, 191, 191
18, 17, 0, 191, 191, 191
10, 18, 0, 191, 191, 191
11, 18, 0, 191, 191, 191
12, 18, 0, 191, 191, 191
13, 18, 0, 191, 191, 191
14, 18, 0, 191, 191, 191
15, 18, 0, 191, 191, 191
16, 18, 0, 191, 191, 191
17, 18, 0, 191, 191, 191
18, 18, 0, 191, 191, 191
10, 19, 0, 191, 191, 191
11, 19, 0, 191, 191, 191
12, 19, 0, 191, 191, 191
13, 19, 0, 191, 191, 191
14, 19, 0, 191, 191, 191
15, 19, 0, 191, 191, 191
16, 19, 0, 191, 191, 191
17, 19, 0, 191, 191, 191
12, 8, 1, 191, 191, 191
13, 8, 1, 191, 191, 191
14, 8, 1, 191, 191, 191
15, 8, 1, 191, 191, 191
10, 9, 1, 191, 191, 191
11, 9, 1, 191, 191, 191
12, 9, 1, 191, 191, 191
13, 9, 1, 191, 191, 191
14, 9, 1, 191, 191, 191
15, 9, 1, 191, 191, 191
16, 9, 1, 191, 191, 191
17, 9, 1, 191, 191, 191
9, 10, 1, 191, 191, 191
10, 10, 1, 191, 191, 191
11, 10, 1, 191, 191, 191
12, 10, 1, 191, 191, 191
13, 10, 1, 191, 191, 191
99, 28, 28, 191, 191, 191
15, 10, 1, 191, 191, 191
16, 10, 1, 191, 191, 191
17, 10, 1, 191, 191, 191
18, 10, 1, 191, 191, 191
8, 11, 1, 191, 191, 191
9, 11, 1, 191, 191, 191
10, 11, 1, 191, 191, 191
98, 28, 28, 191, 191, 191
99, 27, 28, 191, 191, 191
98, 27, 28, 191, 191, 191
99, 26, 28, 191, 191, 191
17, 11, 1, 191, 191, 191
18, 11, 1, 191, 191, 191
19, 11, 1, 191, 191, 191
8, 12, 1, 191, 191, 191
9, 12, 1, 191, 191, 191
98, 26, 28, 191, 191, 191
99, 25, 28, 191, 191, 191
98, 25, 28, 191, 191, 191
99, 24, 28, 191, 191, 191
98, 24, 28, 191, 191, 191
99, 23, 28, 191, 191, 191
98, 23, 28, 191, 191, 191
99, 21, 28, 191, 191, 191
18, 12, 1, 191, 191, 191
19, 12, 1, 191, 191, 191
8, 13, 1, 191, 191, 191
10, 13, 1, 191, 191, 191
11, 13, 1, 191, 191, 191
12, 13, 1, 191, 191, 191
13, 13, 1, 191, 191, 191
14, 13, 1, 191, 191, 191
15, 13, 1, 191, 191, 191
16, 13, 1, 191, 191, 191
17, 13, 1, 191, 191, 191
20, 13, 1, 191, 191, 191
10, 14, 1, 191, 191, 191
11, 14, 1, 191, 191, 191
12, 14, 1, 191, 191, 191
13, 14, 1, 191, 191, 191
14, 14, 1, 191, 191, 191
15, 14, 1, 191, 191, 191
16, 14, 1, 191, 191, 191
17, 14, 1, 191, 191, 191
7, 15, 1, 191, 191, 191
8, 15, 1, 191, 191, 191
9, 15, 1, 191, 191, 191
98, 21, 28, 191, 191, 191
99, 20, 28, 191, 191, 191
98, 20, 28, 191, 191, 191
99, 19, 28, 191, 191, 191
14, 15, 1, 191, 191, 191
15, 15, 1, 191, 191, 191
16, 15, 1, 191, 191, 191
17, 15, 1, 191, 191, 191
18, 15, 1, 191, 191, 191
7, 16, 1, 191, 191, 191
8, 16, 1, 191, 191, 191
98, 19, 28, 191, 191, 191
99, 18, 28, 191, 191, 191
98, 18, 28, 191, 191, 191
99, 17, 28, 191, 191, 191
98, 17, 28, 191, 191, 191
99, 16, 28, 191, 191, 191
98, 16, 28, 191, 191, 191
99, 15, 28, 191, 191, 191
98, 15, 28, 191, 191, 191
99, 14, 28, 191, 191, 191
19, 16, 1, 191, 191, 191
20, 16, 1, 191, 191, 191
7, 17, 1, 191, 191, 191
8, 17, 1, 191, 191, 191
9, 17, 1, 191, 191, 191
98, 14, 28, 191, 191, 191
19, 17, 1, 191, 191, 191
20, 17, 1, 191, 191, 191
7, 18, 1, 191, 191, 191
8, 18, 1, 191, 191, 191
9, 18, 1, 191, 191, 191
99, 13, 28, 191, 191, 191
98, 13, 28, 191, 191, 191
99, 12, 28, 191, 191, 191
98, 12, 28, 191, 191, 191
98, 11, 28, 191, 191, 191
99, 10, 28, 191, 191, 191
98, 10, 28, 191, 191, 191
99, 8, 28, 191, 191, 191
98, 8, 28, 191, 191, 191
19, 18, 1, 191, 191, 191
20, 18, 1, 191, 191, 191
8, 19, 1, 191, 191, 191
9, 19, 1, 191, 191, 191
10, 19, 1, 191, 191, 191
11, 19, 1, 191, 191, 191
99, 7, 28, 191, 191, 191
98, 7, 28, 191, 191, 191
99, 6, 28, 191, 191, 191
98, 6, 28, 191, 191, 191
99, 5, 28, 191, 191, 191
17, 19, 1, 191, 191, 191
18, 19, 1, 191, 191, 191
19, 19, 1, 191, 191, 191
12, 20, 1, 191, 191, 191
13, 20, 1, 191, 191, 191
14, 20, 1, 191, 191, 191
15, 20, 1, 191, 191, 191
16, 20, 1, 191, 191, 191
10, 22, 1, 191, 191, 191
