35, 14, 8, 191, 191, 191
36, 14, 8, 191, 191, 191
37, 14, 8, 191, 191, 191
38, 14, 8, 191, 191, 191
39, 14, 8, 191, 191, 191
37, 15, 8, 191, 191, 191
38, 15, 8, 191, 191, 191
39, 15, 8, 191, 191, 191
38, 16, 8, 191, 191, 191
39, 16, 8, 191, 191, 191
19, 10, 9, 191, 191, 191
20, 10, 9, 191, 191, 191
21, 10, 9, 191, 191, 191
22, 10, 9, 191, 191, 191
23, 10, 9, 191, 191, 191
24, 10, 9, 191, 191, 191
25, 10, 9, 191, 191, 191
26, 10, 9, 191, 191, 191
27, 10, 9, 191, 191, 191
28, 10, 9, 191, 191, 191
29, 10, 9, 191, 191, 191
32, 10, 9, 191, 191, 191
33, 10, 9, 191, 191, 191
34, 10, 9, 191, 191, 191
35, 10, 9, 191, 191, 191
36, 10, 9, 191, 191, 191
37, 10, 9, 191, 191, 191
38, 10, 9, 191, 191, 191
39, 10, 9, 191, 191, 191
8, 11, 9, 191, 191, 191
9, 11, 9, 191, 191, 191
10, 11, 9, 191, 191, 191
11, 11, 9, 191, 191, 191
12, 11, 9, 191, 191, 191
13, 11, 9, 191, 191, 191
15, 11, 9, 191, 191, 191
16, 11, 9, 191, 191, 191
17, 11, 9, 191, 191, 191
18, 11, 9, 191, 191, 191
19, 11, 9, 191, 191, 191
20, 11, 9, 191, 191, 191
21, 11, 9, 191, 191, 191
22, 11, 9, 191, 191, 191
23, 11, 9, 191, 191, 191
24, 11, 9, 191, 191, 191
25, 11, 9, 191, 191, 191
26, 11, 9, 191, 191, 191
27, 11, 9, 191, 191, 191
28, 11, 9, 191, 191, 191
29, 11, 9, 191, 191, 191
32, 11, 9, 191, 191, 191
33, 11, 9, 191, 191, 191
34, 11, 9, 191, 191, 191
35, 11, 9, 191, 191, 191
36, 11, 9, 191, 191, 191
37, 11, 9, 191, 191, 191
38, 11, 9, 191, 191, 191
39, 11, 9, 191, 191, 191
6, 12, 9, 191, 191, 191
7, 12, 9, 191, 191, 191
8, 12, 9, 191, 191, 191
9, 12, 9, 191, 191, 191
10, 12, 9, 191, 191, 191
11, 12, 9, 191, 191, 191
12, 12, 9, 191, 191, 191
13, 12, 9, 191, 191, 191
15, 12, 9, 191, 191, 191
16, 12, 9, 191, 191, 191
17, 12, 9, 191, 191, 191
18, 12, 9, 191, 191, 191
19, 12, 9, 191, 191, 191
20, 12, 9, 191, 191, 191
21, 12, 9, 191, 191, 191
22, 12, 9, 191, 191, 191
23, 12, 9, 191, 191, 191
24, 12, 9, 191, 191, 191
25, 12, 9, 191, 191, 191
26, 12, 9, 191, 191, 191
27, 12, 9, 191, 191, 191
28, 12, 9, 191, 191, 191
29, 12, 9, 191, 191, 191
32, 12, 9, 191, 191, 191
33, 12, 9, 191, 191, 191
34, 12, 9, 191, 191, 191
35, 12, 9, 191, 191, 191
36, 12, 9, 191, 191, 191
37, 12, 9, 191, 191, 191
38, 12, 9, 191, 191, 191
39, 12, 9, 191, 191, 191
6, 13, 9, 191, 191, 191
7, 13, 9, 191, 191, 191
8, 13, 9, 191, 191, 191
9, 13, 9, 191, 191, 191
10, 13, 9, 191, 191, 191
11, 13, 9, 191, 191, 191
12, 13, 9, 191, 191, 191
13, 13, 9, 191, 191, 191
15, 13, 9, 191, 191, 191
16, 13, 9, 191, 191, 191
17, 13, 9, 191, 191, 191
18, 13, 9, 191, 191, 191
19, 13, 9, 191, 191, 191
20, 13, 9, 191, 191, 191
21, 13, 9, 191, 191, 191
22, 13, 9, 191, 191, 191
23, 13, 9, 191, 191, 191
24, 13, 9, 191, 191, 191
25, 13, 9, 191, 191, 191
26, 13, 9, 191, 191, 191
27, 13, 9, 191, 191, 191
28, 13, 9, 191, 191, 191
29, 13, 9, 191, 191, 191
30, 13, 9, 191, 191, 191
31, 13, 9, 191, 191, 191
32, 13, 9, 191, 191, 191
33, 13, 9, 191, 191, 191
34, 13, 9, 191, 191, 191
35, 13, 9, 191, 191, 191
36, 13, 9, 191, 191, 191
37, 13, 9, 191, 191, 191
38, 13, 9, 191, 191, 191
39, 13, 9, 191, 191, 191
6, 14, 9, 191, 191, 191
7, 14, 9, 191, 191, 191
8, 14, 9, 191, 191, 191
9, 14, 9, 191, 191, 191
10, 14, 9, 191, 191, 191
11, 14, 9, 191, 191, 191
12, 14, 9, 191, 191, 191
13, 14, 9, 191, 191, 191
15, 14, 9, 191, 191, 191
16, 14, 9, 191, 191, 191
17, 14, 9, 191, 191, 191
18, 14, 9, 191, 191, 191
19, 14, 9, 191, 191, 191
20, 14, 9, 191, 191, 191
21, 14, 9, 191, 191, 191
22, 14, 9, 191, 191, 191
23, 14, 9, 191, 191, 191
24, 14, 9, 191, 191, 191
25, 14, 9, 191, 191, 191
26, 14, 9, 191, 191, 191
27, 14, 9, 191, 191, 191
28, 14, 9, 191, 191, 191
29, 14, 9, 191, 191, 191
30, 14, 9, 191, 191, 191
31, 14, 9, 191, 191, 191
32, 14, 9, 191, 191, 191
33, 14, 9, 191, 191, 191
34, 14, 9, 191, 191, 191
24, 96, 47, 191, 191, 191
23, 96, 47, 191, 191, 191
39, 14, 9, 191, 191, 191
6, 15, 9, 191, 191, 191
7, 15, 9, 191, 191, 191
8, 15, 9, 191, 191, 191
9, 15, 9, 191, 191, 191
10, 15, 9, 191, 191, 191
11, 15, 9, 191, 191, 191
12, 15, 9, 191, 191, 191
13, 15, 9, 191, 191, 191
15, 15, 9, 191, 191, 191
16, 15, 9, 191, 191, 191
17, 15, 9, 191, 191, 191
18, 15, 9, 191, 191, 191
19, 15, 9, 191, 191, 191
20, 15, 9, 191, 191, 191
21, 15, 9, 191, 191, 191
22, 15, 9, 191, 191, 191
23, 15, 9, 191, 191, 191
24, 15, 9, 191, 191, 191
25, 15, 9, 191, 191, 191
26, 15, 9, 191, 191, 191
27, 15, 9, 191, 191, 191
28, 15, 9, 191, 191, 191
29, 15, 9, 191, 191, 191
30, 15, 9, 191, 191, 191
31, 15, 9, 191, 191, 191
32, 15, 9, 191, 191, 191
33, 15, 9, 191, 191, 191
34, 15, 9, 191, 191, 191
35, 15, 9, 191, 191, 191
36, 15, 9, 191, 191, 191
24, 95, 47, 191, 191, 191
39, 15, 9, 191, 191, 191
6, 16, 9, 191, 191, 191
7, 16, 9, 191, 191, 191
8, 16, 9, 191, 191, 191
9, 16, 9, 191, 191, 191
10, 16, 9, 191, 191, 191
11, 16, 9, 191, 191, 191
12, 16, 9, 191, 191, 191
13, 16, 9, 191, 191, 191
15, 16, 9, 191, 191, 191
16, 16, 9, 191, 191, 191
17, 16, 9, 191, 191, 191
18, 16, 9, 191, 191, 191
19, 16, 9, 191, 191, 191
20, 16, 9, 191, 191, 191
21, 16, 9, 191, 191, 191
22, 16, 9, 191, 191, 191
23, 16, 9, 191, 191, 191
24, 16, 9, 191, 191, 191
25, 16, 9, 191, 191, 191
26, 16, 9, 191, 191, 191
27, 16, 9, 191, 191, 191
28, 16, 9, 191, 191, 191
29, 16, 9, 191, 191, 191
30, 16, 9, 191, 191, 191
31, 16, 9, 191, 191, 191
32, 16, 9, 191, 191, 191
33, 16, 9, 191, 191, 191
34, 16, 9, 191, 191, 191
35, 16, 9, 191, 191, 191
36, 16, 9, 191, 191, 191
37, 16, 9, 191, 191, 191
23, 95, 47, 191, 191, 191
39, 16, 9, 191, 191, 191
6, 17, 9, 191, 191, 191
7, 17, 9, 191, 191, 191
8, 17, 9, 191, 191, 191
9, 17, 9, 191, 191, 191
10, 17, 9, 191, 191, 191
11, 17, 9, 191, 191, 191
12, 17, 9, 191, 191, 191
13, 17, 9, 191, 191, 191
15, 17, 9, 191, 191, 191
16, 17, 9, 191, 191, 191
17, 17, 9, 191, 191, 191
18, 17, 9, 191, 191, 191
19, 17, 9, 191, 191, 191
20, 17, 9, 191, 191, 191
21, 17, 9, 191, 191, 191
22, 17, 9, 191, 191, 191
23, 17, 9, 191, 191, 191
24, 17, 9, 191, 191, 191
25, 17, 9, 191, 191, 191
26, 17, 9, 191, 191, 191
27, 17, 9, 191, 191, 191
28, 17, 9, 191, 191, 191
29, 17, 9, 191, 191, 191
30, 17, 9, 191, 191, 191
31, 17, 9, 191, 191, 191
32, 17, 9, 191, 191, 191
33, 17, 9, 191, 191, 191
34, 17, 9, 191, 191, 191
35, 17, 9, 191, 191, 191
36, 17, 9, 191, 191, 191
37, 17, 9, 191, 191, 191
38, 17, 9, 191, 191, 191
39, 17, 9, 191, 191, 191
6, 18, 9, 191, 191, 191
7, 18, 9, 191, 191, 191
8, 18, 9, 191, 191, 191
9, 18, 9, 191, 191, 191
10, 18, 9, 191, 191, 191
11, 18, 9, 191, 191, 191
12, 18, 9, 191, 191, 191
13, 18, 9, 191, 191, 191
15, 18, 9, 191, 191, 191
16, 18, 9, 191, 191, 191
17, 18, 9, 191, 191, 191
18, 18, 9, 191, 191, 191
19, 18, 9, 191, 191, 191
20, 18, 9, 191, 191, 191
21, 18, 9, 191, 191, 191
22, 18, 9, 191, 191, 191
23, 18, 9, 191, 191, 191
24, 18, 9, 191, 191, 191
25, 18, 9, 191, 191, 191
26, 18, 9, 191, 191, 191
27, 18, 9, 191, 191, 191
28, 18, 9, 191, 191, 191
29, 18, 9, 191, 191, 191
32, 18, 9, 191, 191, 191
33, 18, 9, 191, 191, 191
34, 18, 9, 191, 191, 191
35, 18, 9, 191, 191, 191
36, 18, 9, 191, 191, 191
37, 18, 9, 191, 191, 191
38, 18, 9, 191, 191, 191
39, 18, 9, 191, 191, 191
11, 19, 9, 191, 191, 191
12, 19, 9, 191, 191, 191
13, 19, 9, 191, 191, 191
15, 19, 9, 191, 191, 191
16, 19, 9, 191, 191, 191
17, 19, 9, 191, 191, 191
18, 19, 9, 191, 191, 191
19, 19, 9, 191, 191, 191
20, 19, 9, 191, 191, 191
21, 19, 9, 191, 191, 191
22, 19, 9, 191, 191, 191
23, 19, 9, 191, 191, 191
24, 19, 9, 191, 191, 191
25, 19, 9, 191, 191, 191
26, 19, 9, 191, 191, 191
27, 19, 9, 191, 191, 191
28, 19, 9, 191, 191, 191
29, 19, 9, 191, 191, 191
32, 19, 9, 191, 191, 191
33, 19, 9, 191, 191, 191
34, 19, 9, 191, 191, 191
35, 19, 9, 191, 191, 191
36, 19, 9, 191, 191, 191
37, 19, 9, 191, 191, 191
38, 19, 9, 191, 191, 191
39, 19, 9, 191, 191, 191
22, 20, 9, 191, 191, 191
23, 20, 9, 191, 191, 191
24, 20, 9, 191, 191, 191
25, 20, 9, 191, 191, 191
26, 20, 9, 191, 191, 191
27, 20, 9, 191, 191, 191
28, 20, 9, 191, 191, 191
29, 20, 9, 191, 191, 191
32, 20, 9, 191, 191, 191
33, 20, 9, 191, 191, 191
34, 20, 9, 191, 191, 191
35, 20, 9, 191, 191, 191
36, 20, 9, 191, 191, 191
37, 20, 9, 191, 191, 191
38, 20, 9, 191, 191, 191
39, 20, 9, 191, 191, 191
